layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,process,side,subjid
0.551445759547692,3.56195989685424,4.81681181761834,3.85387130339619,1.76648570722602,-0.635231117596534,-3.37691317136105,-6.14160485361604,-9.40741442077957,-13.7244900272557,-18.557219156704,-23.6325035389529,-28.4292763539153,-31.9881600304822,-33.013714873738,-32.1995224216056,-30.1410453881536,-27.8094911114584,-24.8995139159499,-22.0468098841178,HCHP,left,7415
10.4263777910535,9.65835139594084,7.87378068584358,5.62472616949555,3.3128666368148,1.29505875169176,-0.470433612949734,-2.05566895975178,-3.10849834066889,-3.98016459716611,-4.76599833775088,-5.60550823471136,-6.70489288375378,-8.06039531829487,-9.71518154047626,-11.6250284672966,-13.488849540999,-14.6198805666929,-15.4190310182883,-15.5262262703373,HCHP,left,7425
-2.62066320522219,-2.04554289775869,-1.46354625860364,-1.05556557210803,-1.13463589070602,-1.70526863676813,-2.70642813713344,-3.77226590429329,-4.52936538884124,-5.33751267132755,-5.63937467701863,-5.50345806141927,-4.92168387187935,-3.52418141789527,-1.56716067875173,0.772046583261181,3.63436379177718,6.34335795674002,8.55508729510562,10.2848356634902,HCHP,left,7426
0.902043816237025,-2.32286527394615,-6.08417569740318,-9.27967640639107,-11.5519304853148,-12.9895160212475,-13.6494835638472,-14.0520134999916,-14.3564244483895,-15.2235129799675,-16.2554923319338,-17.2655340835881,-18.0325802887476,-18.7988212380592,-19.5220276888566,-20.5335605944007,-22.1260046203863,-25.0814267199177,-27.9640853092469,-30.7689998007212,HCHP,left,7433
-3.83407794892384,-3.29546025461586,-2.61193853608943,-2.14329246904654,-2.06553118040116,-2.45919991123993,-3.14800556285478,-3.86922458553566,-4.27697572964972,-4.35387975292859,-4.07310545533739,-3.71015886109609,-3.52734966802653,-3.74187819180992,-4.27458199624717,-5.36151381271357,-6.81745668110287,-8.40488008016169,-9.88532354385117,-10.8753958749607,HCHP,left,7434
-3.43844736774766,-2.92962021290151,-2.37418237396383,-1.61444466978516,-0.812125374583534,-0.0778320102272845,0.338382666894053,0.548940500616263,0.842721257505847,1.21557024011309,1.6851270310243,2.1644112284959,2.49731075088851,2.72739363687387,2.35962008478217,1.6089055348914,0.804639588528095,0.102805952831518,-0.839288968354639,-1.90226600147119,HCHP,left,7435
1.94284290740927,2.98694186515087,3.31399788860751,2.86633455762304,1.83414364844676,0.869794045279745,-0.261589195493501,-1.52538645613016,-2.69919655060227,-3.95339939793821,-5.46864799231531,-7.48599210379789,-9.66818370616648,-11.9578982085295,-14.4233174874835,-16.7743873248145,-18.471365426889,-19.0675561344159,-18.9812460630823,-18.1360328462314,HCHP,left,7443
0.843905442697577,-1.19301057799751,-2.9608683077567,-4.44714156414995,-5.69252909378259,-6.76054606356528,-7.65543851991562,-8.35391587421374,-8.81788556852512,-9.33951921892622,-10.1568133301723,-11.5124928414644,-13.2061703691018,-14.9730653136856,-16.378128491846,-17.2607726917999,-17.9758326911631,-18.6508696120118,-19.4303570683542,-20.3136259026387,HCHP,left,7444
-0.525596489747721,-1.74289323242253,-2.97920133755876,-3.79057004000026,-4.25022683069813,-4.40669976585294,-3.97343246058502,-3.07865537002239,-2.41383394923769,-1.89667629879785,-1.68346986330093,-1.91928500779089,-2.32172105906213,-2.76530960770293,-3.08554958890027,-3.6041012691784,-3.94893781990366,-3.97445409283848,-3.79733773836291,-3.18800819534049,HCHP,left,7445
3.77619363314975,2.76274867310512,1.59846004379254,0.584702027844873,0.0252882224576961,-0.275045784771585,-0.291106253581838,-0.180659076522222,-0.0621679022315025,-0.0840103625699723,-0.346237584935257,-1.12081363897173,-2.33316693677917,-4.01588458292625,-6.0957571125854,-8.02110714462587,-9.36881412756864,-9.94813717937821,-9.79351475256728,-8.99208115858902,HCHP,left,7448
