layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,process,side,subjid
-6.24141508326659,-5.50868331336088,-4.89620357666373,-4.59624865529101,-4.38606079165276,-4.00880267293477,-2.97812728177987,-1.32334167107304,0.78201915968606,3.26175196399096,5.86274918382039,8.47158841324766,10.3867800390056,11.0081824454401,10.6696484957204,9.58561917713061,8.61562072049218,8.00574533081486,7.97765798987131,8.64503202636314,HCHP,left,7349
-2.8075844353945,-4.08106788769977,-6.09415077490424,-7.32377452514624,-7.38370236779961,-7.13760270304847,-7.27438186010499,-7.57161115340964,-7.33977457907732,-6.64531331649689,-5.45719451861811,-5.32500196692528,-6.15093602115456,-8.48636490564261,-10.7989448971889,-13.4126527539888,-16.5276475282297,-20.5753818029902,-23.5908805481239,-26.255865017095,HCHP,left,7356
-0.429726215779033,-0.92198237165719,-1.23858737035304,-1.27577413275658,-1.17548527454336,-1.31793768218027,-1.76582216149342,-2.26194645524848,-2.84428344402617,-3.51538279213107,-4.19772292389879,-5.12479618342648,-6.2283352736803,-7.33888299679673,-8.22352291104841,-8.61639043993005,-8.83287122983246,-8.82373370873914,-8.43179385264635,-7.81154859785095,HCHP,left,7361
-3.51480563801992,-2.71991288381758,-1.12084820218542,0.790822260134301,2.59150158014238,3.96084298249059,4.4832163334869,4.35831122689403,4.33630609371049,4.14802884771533,4.21579530701324,4.84668383243507,5.01588631772826,5.44056089783421,6.42824725015216,7.42521292073489,8.55768432965784,9.41791887537564,9.28594620242693,8.42486460948482,HCHP,left,7375
-10.5354723291161,-11.4409728309671,-12.6750796027557,-13.9291050461467,-15.1355683970129,-15.8797027837769,-16.0973223404705,-15.8006924140101,-15.1663988183698,-13.816503181813,-12.3118671390653,-11.0218636182946,-9.73739784690331,-8.58024365926114,-7.59249315896767,-6.95099985062626,-6.95740290028052,-8.10721957894205,-10.5277276319721,-13.8001150065324,HCHP,left,7383
-6.78669361002683,-7.50851556189701,-7.57854143249177,-6.83628790465504,-5.58429255366392,-4.09666059426124,-2.48832425833155,-1.10708001348126,-0.254744346289637,-0.0200890982713298,-0.692429476334678,-2.0481996409161,-3.81543969976009,-5.82737480237239,-7.62814076527165,-8.89393209817445,-9.43886854457682,-9.5230397403273,-9.41802551023842,-9.23433359590153,HCHP,left,7402
-2.79485366075724,-2.86907242990829,-2.77181394694079,-2.24265755597418,-2.02855298992422,-2.31528239167139,-3.18571918391327,-4.31780325208869,-5.62792844734732,-6.96075440497687,-8.653109714881,-10.8854941693336,-13.5959673730859,-16.3918631846778,-18.4302206612922,-18.8137918413146,-17.8199987175417,-15.5250459002328,-12.2140741320616,-7.64013347906368,HCHP,left,7403
-1.35904712256381,-1.63591252930441,-1.89256402618036,-2.13567960435357,-2.86709994967067,-4.09487569547871,-5.8677408248877,-8.05529851096893,-10.0633844924631,-11.6911443135684,-12.9772691153487,-13.904476755372,-14.6397313990124,-14.9862535131283,-14.9094269942324,-15.3074829644082,-15.9732704583248,-17.2222387692511,-19.311265484134,-22.319618846066,HCHP,left,7404
-5.24557721304745,-4.56070645214039,-3.78879913515821,-3.40640543831609,-3.66817637357631,-4.8624807282274,-7.02093977252455,-9.64565531524718,-12.5807818908738,-15.4536332925002,-18.4051127413395,-21.27197501512,-23.562535713911,-25.274227797977,-26.3030336700273,-26.7766898731278,-26.4158674145419,-25.1918846274036,-23.3537931077469,-21.4303096871572,HCHP,left,7405
-5.28631726585868,-5.60414879347239,-5.66226906931223,-5.52639409248573,-5.09989795560373,-4.7893300162976,-4.55997589723298,-4.88762306436514,-5.28755860158597,-5.9987344206937,-6.70242924729562,-7.32351457552826,-7.8161426347378,-7.66660596791169,-6.98581954531612,-5.89368987688893,-5.14071144572589,-5.00855478027617,-5.54393844668412,-6.68413701796285,HCHP,left,7408
-3.01409205597134,-3.21538285887187,-3.50074496512915,-3.43024813507445,-2.92807746345069,-1.89288712938919,-0.627472697170901,0.617431125542819,1.48566816090366,1.94491093139792,1.92613212208833,1.52023197046184,0.93821980801916,0.635763623297687,0.342768009642242,-0.0774764883138603,-0.665342451981029,-1.478156376269,-2.75140321659841,-4.71541117421225,HCHP,left,7414
-27.6610770265393,-26.3497523605217,-24.2000555867884,-21.439893639781,-18.3532489605603,-15.6057815986483,-13.2166169756196,-11.7647528877767,-10.9522375689456,-10.797601512948,-11.2970109062308,-12.2545971253136,-12.9071840933486,-11.7737034960119,-8.05276262488462,-2.22565776739761,4.48876741616366,11.8584908348941,18.5057824795798,24.0321466426255,HCHP,left,7415
15.9401885330544,16.4836074563285,14.9070688241098,12.1979457620069,8.80927053541399,5.40149800010005,2.43114779069067,0.108017439678161,-1.41457085754137,-2.59996615248666,-3.26768075483223,-3.96782362688203,-5.23054578517484,-7.08714183949571,-9.49723373885847,-12.1484254347534,-15.0962816754837,-17.3818375819272,-18.8017385218868,-19.3794488048604,HCHP,left,7425
