layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,process,side,subjid
-5.68454966189294,-5.78420644468016,-4.90984059061751,-3.49501839714239,-1.69293134379025,0.111608588153397,0.920213451370996,0.92088862738239,-0.172150728428223,-1.67178524134716,-3.34885520024727,-4.3967382165096,-4.8070632592404,-4.46338756525722,-3.48548461160423,-2.18345753230196,-1.47757663836162,-1.28608647568281,-1.64358057671814,-2.59672063119818,HCHP,left,7356
-12.4762779181804,-9.7719011797527,-6.90615961384196,-4.07125876663373,-1.30225914218992,0.59905291727519,0.141658113275052,-1.2549358767395,-3.5429898341877,-5.85726241202528,-8.06448639578284,-10.1101929813402,-12.064562766249,-13.5468910449586,-14.4434679651448,-14.88004489138,-14.8213423511309,-14.4151463017069,-14.1426568399806,-14.0531579838325,HCHP,left,7361
10.0970789716188,11.9152963495591,13.7539294442018,15.6305814807634,17.4056746823636,18.4049161436994,18.4326794906478,18.1399928729368,17.393356356536,16.0431212007012,14.0072030581613,11.4839417279749,8.95861951866254,6.66558773448836,4.63691206718829,3.98826491479235,5.66372856472901,8.78293042250497,13.0295536499828,18.4131091057512,HCHP,left,7383
-5.21511798947399,-6.96869533033295,-7.66680845172341,-7.3083047471691,-6.56846156366189,-5.76125564143219,-5.06073073707993,-4.85927520882863,-5.16849332741169,-5.40565149685369,-5.1056498632195,-4.34264627096328,-3.27368281593374,-2.79465401945654,-3.46096610966464,-5.63187817749734,-9.42117479685309,-14.2289728773061,-19.4579181597499,-23.9071486527484,HCHP,left,7404
-4.44305596809155,-5.08091316107493,-5.77539420042591,-6.59135433708609,-7.39930634765831,-8.28878433090714,-9.36435124301701,-10.7616833221671,-12.2075503338943,-13.6495218773157,-15.1160965027157,-16.4461619889326,-17.4231918061822,-18.2717639551923,-18.8892659417406,-19.3553643249474,-19.5320932589192,-19.527473255686,-19.6198607635932,-19.8337092536191,HCHP,left,7405
4.56588221616592,6.94541442406713,9.42652167643141,11.4804780313406,12.7688764067853,12.5598581693771,10.4551248712502,7.37976241145348,3.1656659323301,-2.1573112937699,-7.89990689419881,-13.4589279229881,-18.2133543630127,-21.5440414636852,-23.8591691859405,-25.7382671178043,-27.3110909471267,-28.6430574277876,-29.5204022038423,-30.1332670023661,HCHP,left,7408
-1.30015262724262,-1.29526087008312,-0.886114095277808,-0.155505222605013,1.16521967983772,1.98262067282357,2.1899209607789,1.5886976796154,-0.605166526854141,-3.35883582490044,-6.25992063240704,-8.3618056937196,-8.82341622345375,-6.91383819531996,-2.55550314448038,3.60600767512267,9.63655168916795,14.1806765893486,15.4400767165656,13.3602129977948,HCHP,left,7414
4.770792585407,4.95309984044132,5.39118653566117,5.78770970890274,6.26250724099741,6.91330709084084,7.87503408999231,8.81718583937702,9.73540613396547,10.5902698627115,10.9377275191597,10.5958821989819,9.4620368930579,7.58313138912121,5.43439652890157,3.33933511091866,1.41425439830846,0.203606657768699,0.0566151923522087,1.34400389567403,HCHP,left,7425
-5.43741149864883,-7.93863135060831,-10.6098000323384,-13.2212571557235,-15.7199654188283,-17.5552653458296,-19.0075664670109,-20.2734400541383,-20.3797082538139,-20.6403906525864,-20.9145206434731,-21.5228656264144,-22.2693102049885,-23.1673784117778,-24.3776478746938,-28.1342470623026,-32.912540420638,-37.6168541986385,-40.5252362157213,-43.2153640989074,HCHP,left,7426
-3.78402410711598,-4.43846401286856,-5.0677888533392,-5.57475056637717,-5.98938603738159,-6.26215684384283,-6.46426729691005,-6.60474966163456,-6.74986898216792,-7.04774234781035,-7.64941537887287,-8.59925688371635,-9.95638317264148,-11.5525681058751,-13.2295369931795,-14.8185993273881,-16.1852012148097,-17.1855004785276,-17.8671324224439,-18.2818846089057,HCHP,left,7434
-0.906086921252373,0.493181785491267,1.80204865158133,2.53137990134381,2.32152623206078,1.02193308317082,-1.5453249692494,-5.00710380991741,-9.03160823881701,-13.1940832674544,-16.9790548596406,-20.2140531992279,-22.7665623531608,-24.195556506979,-24.970003450445,-25.2729826989807,-25.1098856154906,-25.1612160279664,-25.5279436125035,-26.3372359282145,HCHP,left,7435
-0.877269332490727,-1.81453655983906,-3.03687483198669,-4.4409218338963,-5.29928710793599,-5.656552223453,-5.72838984112158,-5.60447680485387,-5.46449333999648,-5.48025646787964,-5.45257498879077,-5.49463380656541,-5.83685416115079,-6.33503721622163,-7.05739277037823,-7.92978471172239,-8.91714251068893,-9.8962724490236,-10.9939726251987,-11.6770596246232,HCHP,left,7443
-16.6983242891343,-19.1124244333771,-21.1648049765781,-22.7931467105698,-24.0686212837119,-25.045489139757,-25.8434806654546,-26.7460661151577,-27.7356866873896,-28.9126540051559,-30.651282576511,-33.2660568366374,-36.9629098774118,-41.8818390902099,-47.7802585018261,-54.0509073726933,-60.2659802427339,-65.7390570597993,-70.2708394292107,-74.0859492519263,HCHP,left,7444
-11.6658606252753,-12.6588323146018,-13.6933048088943,-14.6741424784607,-15.5341728328777,-16.2321628956149,-15.1493204354306,-12.128525585019,-9.57167479142475,-10.3514435874552,-13.4199027710675,-18.5779698551407,-25.3007343769261,-33.0757852599792,-40.219472946092,-44.1066093857555,-44.4341305368005,-41.0296758027485,-33.8805370094704,-20.7231611502473,HCHP,left,7445
-2.87514398119538,-3.0572142229364,-3.31644336846235,-3.54804016363476,-3.91005843417193,-4.48546969545347,-5.1804257974526,-6.07286972353969,-7.22944282554068,-8.53741616254627,-9.9351746132192,-11.5791646004221,-13.4459436085738,-15.2802997655893,-17.0139812261337,-18.5149797171351,-19.622983387044,-20.4315020164999,-21.1001898951751,-21.5486373449008,HCHP,left,7448
11.2552544193524,11.4957424209147,11.1045346086521,10.2961356074034,9.13696687095618,7.81149782085782,6.09446119153006,4.18347596688633,2.58964355669187,1.21030516890737,0.510514689178563,0.161714439248978,0.150425185422672,0.0373029788018728,-0.294136914893856,-0.787461176568629,-1.67864346154202,-3.02100894739508,-4.73571938290409,-6.77381121695231,HCHP,left,7452
-7.96501821602463,-7.45844048629366,-6.53522057183582,-5.80805511984891,-5.46004429344811,-5.80917866828821,-7.0227366300464,-8.90323772864126,-10.9196707775826,-11.696497004934,-10.7813265808094,-8.21446595071292,-3.73476548110954,0.748936273118078,3.77649306724597,3.571288820846,0.0822710601302639,-5.39455273344743,-10.8454533244355,-14.4180818727894,HCHP,left,7453
4.7813854830812,4.53135253564013,4.26664976034782,4.21321507681707,4.5061546409785,5.18808222679386,5.75436143527888,6.12284622308812,6.03290075325021,5.52714524796459,4.43141771718963,2.84664674309259,0.937015305757,-0.964401838762381,-2.55238623497098,-3.79921598702398,-4.84226018069295,-5.70742310344446,-6.38334064121915,-7.13155381849166,HCHP,left,7454
1.49948767377493,1.79983007156575,1.95494481251969,2.08457366050948,2.15291629754242,2.09624710816206,1.96850807366613,1.76713853041143,1.32132501728304,0.588718571688926,-0.39554290063276,-1.53417325014393,-2.54463258637196,-3.31640655755697,-3.79257266678634,-3.92320985993135,-3.84982689604851,-3.70244164560446,-3.52186526333147,-3.49015504194822,HCHP,left,7455
-0.328923317451654,0.540436284997584,1.69564360082774,3.01867014828285,4.62863043936247,5.47348173125936,4.87708172762986,3.44045191092433,1.26926497791139,-1.10987707116371,-3.20876781448159,-5.08042964170525,-6.55526334818792,-7.38510732706875,-7.9650568357685,-8.8429997488344,-10.1310397282146,-11.8059967725724,-13.6633423557957,-16.6852402705797,HCHP,left,7456
-0.986107021224702,-3.96487333186609,-4.15967745865943,-4.27454477450803,-4.86029824470686,-6.61394815446716,-10.9666457885113,-16.8198295181234,-22.5740120038173,-27.6242817053864,-31.3514324756335,-33.4863364426019,-35.2197158500582,-36.6728491013823,-37.2512623223462,-38.2245876624804,-37.5327632724358,-34.7455174613495,-30.1393379752725,-23.9107991461993,HCHP,left,7457
5.10297405068374,5.56668898344684,5.80923631073349,5.6968748269243,5.3135395194634,4.77077115859945,4.13195230524871,3.49686995519986,2.99638130402553,2.3632175307799,1.76337155151864,1.38902287231886,1.33832391955066,1.61717773484298,2.28282105537838,3.15660836596457,4.09070550046467,4.80976667886224,5.29035133401003,5.28790416080792,HCHP,left,7468
1.63469675176742,0.256650868333847,-1.66593575673729,-3.76385891922287,-6.13789628237047,-8.23464317770535,-9.18621009345146,-8.36280509258834,-5.73512454934875,-1.88026866243028,2.35015524295036,6.7834530263724,10.8000702150228,13.4989467449011,14.6684577405595,13.4792747330031,11.5134085903864,8.90762274653653,5.97798431769786,3.19895796432712,HCHP,left,7469
-2.96795035221198,-1.09378912879751,1.02619266116505,3.39835523919014,5.52627597965989,7.11116525534274,8.6316401818724,9.83104653802043,10.7628119946259,11.2388451519316,10.9609217950809,10.0116866811296,8.66678698120732,6.43867485817108,3.11470055746516,-1.14104726923826,-6.85161678897501,-13.0671562551455,-18.8056841307254,-23.6415770590758,HCHP,left,7482
-0.217311567027847,-0.943156699872958,-1.59952443863043,-2.09204973858039,-2.247711412369,-2.32614210576078,-2.58497248155519,-3.15100669141418,-4.15184418306162,-5.93859969895964,-8.31782758825127,-10.8226380399068,-13.1146402074448,-15.1576913073194,-16.7756075212272,-18.6224692750829,-21.4531339079769,-25.2914162375819,-30.1850411451619,-35.8048405181653,HCHP,left,7484
-1.3398535286217,-0.787011159434351,0.147376558207551,1.23536464912265,2.27786674270631,3.16952104369388,3.36248355051943,2.99626404584527,2.05946572175624,0.791125157984409,-0.515941344496571,-2.0138634259574,-3.383314440022,-4.51565379267511,-5.46452621700083,-5.98126770813709,-5.69828124831496,-4.75405002824892,-3.30425292127305,-1.42171048854945,HCHP,left,7485
-9.78775462718649,-8.81375886616881,-7.78305215691678,-7.23234846156957,-6.95804913866653,-6.3935352423374,-5.22593845979101,-3.6319868499166,-1.88636164642681,-0.702124720567211,-0.0980088382251223,0.0767714246865507,-0.0307365434610984,-0.140359110767054,-0.302028189293979,-1.35347508473041,-3.83340225007588,-8.25841188344248,-14.075013871016,-20.6368971745417,HCHP,right,7349
-11.3567437694328,-12.5036082307709,-13.1615183476534,-13.7331498943076,-14.0791024107987,-14.4511143515545,-14.9607003799947,-15.6408055027247,-16.4091275715139,-17.367935583922,-18.2916669035534,-18.7420791752839,-18.6845492158478,-18.0825184407924,-17.1130400697043,-15.8413663947499,-14.6380668504092,-13.6675825424294,-13.1454082686593,-12.9428623977317,HCHP,right,7356
3.5774533776899,3.36743589013476,3.66487836577774,3.90155991138972,4.76038957993894,6.73932992663933,9.80162959098628,13.3119497987609,16.6014422427294,19.0367178770022,20.149872661467,20.1587520282623,20.5376794884273,21.1676097245467,21.9088207357683,22.8795188061557,23.785325822323,24.3967011909124,25.0582451489888,26.9848172031903,HCHP,right,7361
5.93772408230702,5.93206709975832,5.71978727796214,5.20534277081367,4.59249827700632,4.62459886737675,5.41655783273451,6.92473868413074,9.26920311254155,11.7701956212895,14.2405816735491,16.9643271032526,20.7734582062425,24.3449765777532,27.2379730725114,30.0400001449455,32.1177079104983,32.9982452706662,33.3794233648496,32.3676850096025,HCHP,right,7375
7.06534722376719,7.61932942711324,8.34632660811849,9.5153907092842,11.1928902960235,12.827901464651,13.5421866691998,12.8768283821695,10.5228771753503,7.50496504144166,5.31825594252068,5.47292295370406,7.99811945884692,12.5460667882143,19.73542461776,27.6976520097379,34.5311262180633,40.5998587479418,44.8720493759358,46.5154094489985,HCHP,right,7383
-0.625468806683966,0.246014563045899,1.13220472408635,1.84539835302379,1.82683006406171,1.41521073549457,0.93727177013735,0.118416514567439,-1.3393411095554,-3.66610304103531,-6.49105973431563,-10.0209524552091,-14.0069963302931,-18.1078439744414,-22.0115781166507,-25.4276517139473,-28.1092646717999,-29.3548125940668,-29.675013675778,-29.2484305555228,HCHP,right,7402
5.98968155343573,4.91833755204029,4.11136777606509,3.41494988456437,2.8085068835244,2.15290178788768,1.4630986552392,0.577910160064349,-0.394138746168511,-1.63433705720589,-2.95687560972594,-4.31580760717283,-5.49330060081959,-6.767200609196,-7.63445923386357,-8.40878032161339,-9.34534227350333,-10.4308973798987,-11.4858693649563,-12.4715951707069,HCHP,right,7403
-5.51996925400705,-5.94184224273861,-6.3243436787652,-6.56030851234071,-6.64050138963424,-6.27065886372936,-5.51354372059114,-4.73531371428144,-4.12364203219447,-3.91823806878198,-4.2673973978283,-5.09867762314628,-6.26463833868296,-6.9380510117327,-7.12382763988597,-7.13847835236082,-7.24978017276056,-8.32461032414674,-10.3694339615683,-13.2386803303715,HCHP,right,7404
-6.28551726976298,-6.87135643704534,-7.47357750946735,-8.0802882831154,-8.81427678910926,-9.63647819090695,-10.5021668408205,-11.3624568567332,-12.2517686235058,-12.9663158412491,-13.6254807150999,-14.4522388248205,-15.5140884321229,-16.860902318292,-18.6399375123922,-21.0121840326521,-23.9312517528181,-27.1606543977042,-30.3011877067624,-32.7442880092101,HCHP,right,7405
3.85539223809,2.08724770114355,0.143495404662279,-1.80358638375421,-3.66899184434317,-5.75769783530489,-7.77013289309581,-9.80475956429542,-11.8131017269597,-13.8959795089879,-15.8985192798768,-17.2047997409667,-18.1194141525852,-18.3388836190432,-17.8874252810295,-16.798953677984,-15.6030509724753,-14.4770396004436,-13.7944892151465,-13.468159064282,HCHP,right,7408
0.814503216782424,0.487293951012139,0.177369157940424,-0.192647138468318,-0.669570284405975,-1.4029957454134,-2.28595565698859,-3.26718195990817,-4.18868423271152,-5.30930021162016,-6.45753137982416,-7.5004381837885,-8.20167673813609,-8.43360515413683,-8.26753403343672,-7.80518789909886,-7.16701077646936,-6.48228997815158,-6.02169100779922,-5.69799850677415,HCHP,right,7414
-3.78997173219497,-2.34181424558091,-1.33923296456193,-1.03284134804508,-1.03814395628543,-1.18194587894302,-1.70932295556044,-3.44498021910602,-5.62592744647253,-6.84732342185305,-6.28797236821501,-4.1232959033805,-0.796457232966438,2.27287232852949,3.08946900735659,1.07435795238088,-3.90649933231043,-10.5715557532907,-17.6688424779008,-22.5175234581619,HCHP,right,7415
5.6725138593802,6.24384587760965,5.87713211070405,4.29072435083035,1.86812329609872,-0.992439417119702,-3.75424276413469,-6.19686781717096,-7.99086458158039,-8.80514018166457,-8.72109435299895,-8.33886211479826,-7.69979469927011,-6.8539216197018,-5.75358707278136,-4.02577653481093,-1.51332239301034,1.92455256152239,6.3026694279124,11.6101247281018,HCHP,right,7425
1.4754781210255,1.67095942400551,0.951681132715211,-0.110411537169056,-1.42938275791144,-3.18177062745863,-4.7927923231352,-6.06147694132872,-6.90470778171737,-6.89677808014877,-6.33400252477297,-5.68003569761308,-4.97438644681426,-4.60315726318463,-4.79686930922839,-5.48198390771793,-6.66086755748853,-8.33353861407436,-10.3037282201197,-12.2479180600048,HCHP,right,7433
-1.85186888206439,-2.07519514818205,-2.34497931333411,-2.58620678070702,-2.69100704988601,-2.60306140904405,-2.46902366618112,-2.53199207747157,-2.74495921604945,-3.0422132340322,-3.47623896770122,-4.13628100455667,-5.11826356238591,-6.57268887383247,-8.62207273392592,-11.1587143769873,-13.6636183682793,-16.0601207034833,-18.0368517978742,-19.285046995091,HCHP,right,7434
-13.6757733252149,-15.6862229234807,-17.2776560358545,-18.7902875005573,-20.4666198631957,-23.0532293207535,-26.5132743376003,-30.841371465578,-35.8046275720077,-40.554661607366,-44.3432588027401,-46.812715148074,-47.3638146143869,-46.2862365941002,-44.1137355947788,-41.8766698392712,-40.6405543076372,-42.0243037458584,-44.9694453354079,-48.5488585288748,HCHP,right,7435
8.58724075106414,9.08929227135242,9.28057015342327,9.31358384958116,9.14715488767583,8.77809810081779,8.51504064723413,8.40167392644281,8.36927479843789,8.58572119405356,8.71286498836111,8.87379449099875,9.04889139130666,9.01814270535821,8.58625020246557,7.82096537706187,6.73135718154585,5.47743588174199,3.93481057915412,2.19029209053838,HCHP,right,7443
-14.4129297063588,-16.7035123251615,-19.2127046492075,-21.9531108948157,-24.6988169439745,-27.2764176597192,-29.5884794516844,-31.4945738077072,-33.1711606434914,-34.6702464712659,-36.1724794263008,-37.8867449414005,-40.0638250713119,-42.7468770302511,-45.9542432988536,-49.4152380926907,-52.959028630022,-56.3613366786546,-59.3656537767314,-61.7800491065986,HCHP,right,7444
-6.84464541192567,-7.82446807423107,-8.73839723088085,-8.67682593876224,-7.97174189489698,-7.03583672267985,-6.72828142990388,-6.8559553161191,-7.88660953961796,-9.17313621758871,-10.149777323286,-11.0072270372159,-11.3780341478579,-11.0156994152958,-11.0472533886098,-11.4130786964972,-12.4357165112324,-14.4755308574525,-17.8926277811164,-20.7562775703451,HCHP,right,7445
-0.650392416085814,-1.34143707113897,-2.1073225342108,-2.8366356311194,-3.28999844237944,-3.63099135578479,-4.08322222172149,-4.57231731424846,-5.3238538383803,-6.51410595271403,-7.95370739418222,-9.42251968354346,-10.7699821845092,-11.8439295488755,-12.6718389695964,-13.3362736474086,-13.994874873473,-14.8101601784136,-15.832698650773,-16.9169954330209,HCHP,right,7448
7.47631616917364,10.1752905806007,13.2912893042963,16.1529803915192,18.4153373281382,20.2504664705612,21.9180649082222,23.1846427255679,24.0197879468625,24.4594324070265,24.0144430346471,22.3295425929444,19.8532682967889,16.793741557972,13.0544426820641,9.48931721587994,6.53428279485685,4.68614742746439,4.69955162314137,6.44564152828799,HCHP,right,7452
-7.02399020623989,-8.17206697300831,-9.19411055390849,-10.0736855535317,-10.7289339853415,-10.9385375751713,-10.7562734114351,-10.0657875653732,-9.00917180434329,-7.7097994730612,-6.34298581992242,-5.00471832204865,-4.12958422818676,-4.16556560179233,-5.4801219815043,-8.21668954501558,-12.40992797668,-17.8630081750729,-23.5739598186164,-28.419991680378,HCHP,right,7453
1.55833012488765,1.05511707394743,0.535573359260042,0.180897349277847,-0.123998128822612,-0.254446657942021,-0.331456908733749,-0.430013831939269,-0.569718979182259,-0.767720562190672,-1.11772453499713,-1.61706621029096,-2.39942325181077,-3.53377495549798,-4.82573869482766,-6.12628869331441,-7.27158713200253,-8.26289946876842,-9.1642928746981,-9.96172504016629,HCHP,right,7454
-1.44467440618903,-0.995059310554003,-0.46499179489087,0.111398725776241,0.602550513835943,1.02502421850487,1.41298705071993,1.69071111158813,1.77805100769402,1.67806916913366,1.51445012115239,1.6436855301438,2.05823364696567,2.8417234046965,3.95843235311781,5.20632329590055,6.26976071618304,6.90606053396915,7.07286197916725,6.81479954562463,HCHP,right,7455
11.272875247812,10.9110228248579,8.91807689274817,5.34976095136175,0.166644398304647,-6.20558471970273,-12.3329917848263,-17.9770306043245,-23.1522837864196,-27.6252987184104,-31.5309555038883,-34.5410283284671,-36.6697795652108,-37.995797933279,-39.0349241507119,-39.9160444780143,-40.7594286980097,-42.1135562495134,-43.3021502603741,-44.3715712750217,HCHP,right,7456
-9.73263877614968,-11.159396583205,-12.393825437764,-13.5022130467298,-14.5718829085305,-15.6486608082385,-16.743645699324,-17.874475672744,-18.9404628716409,-20.0311577817919,-21.1507962075504,-22.1904471655909,-23.3021975225641,-24.6225813621778,-26.3094622516694,-28.3921198766675,-30.9903555303913,-33.9164618937731,-36.9153340360853,-39.6266177273116,HCHP,right,7457
5.63833173609167,6.28851975291006,6.99044035655897,7.77941508789431,8.71965174006763,9.78988018532164,10.7483244859956,11.4557110976598,11.969305240759,12.3208784408882,12.3355901461244,12.2341326623619,11.8814275939322,11.6729371458326,11.529259121327,11.3093795152665,10.9897122377828,10.7110278197791,10.1003939649572,9.41947423142924,HCHP,right,7468
-6.03787574231059,-6.43847041145638,-6.42719122862664,-5.92938525470503,-4.91838919521047,-3.59235760466307,-1.84417986255027,0.135172777312958,2.28771843061247,4.59522025631806,6.72802948172571,8.53100863519246,9.84343012867703,10.6607207949316,11.015176463358,10.8805806283181,10.1673485428932,9.10712750313867,7.82145172882898,6.20589399082853,HCHP,right,7469
2.66223024041848,2.9510628231304,3.36395951526744,3.13941779624811,1.91454997403006,-0.276913680626306,-3.22765112687166,-6.28080331686452,-9.19544567154786,-11.7997808874681,-13.8396797216643,-15.6171341973626,-17.6258835068797,-20.0386597422532,-23.0147155993532,-26.5075595802698,-29.7461403426636,-32.6207487714194,-35.0613437595208,-36.9638532756767,HCHP,right,7482
-9.73644189562703,-11.2547173142729,-12.6310478380262,-13.8118576115227,-14.8245713946257,-15.5217690628596,-15.9212815838757,-16.2749362647578,-16.7579783991246,-17.6608133500573,-18.9770427857703,-20.5126107159901,-22.0119495679724,-23.3653041475661,-24.5501313811975,-25.7099614502622,-27.1144376526989,-28.87994769792,-30.994797686933,-33.3740261831411,HCHP,right,7484
