layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,process,side,subjid
-8.94510724776089,-7.45770880222768,-5.18323590935423,-3.15697466771705,-1.75572942212204,-1.59077237657177,-1.86172147400769,-1.77574623584877,-0.676973123805555,0.814452647703522,2.40630461396207,4.2471519096114,5.94767769468836,7.18398237353108,8.01126877223775,8.82874625942831,9.70730072436479,10.3907688490106,10.187753412338,9.3072151730844,HCHP,left,7349
2.12667013303836,-0.54725022161365,-4.29887994891317,-7.75635412032343,-10.025236327307,-11.5422387970652,-12.4260275918493,-12.9118283576671,-12.8664862099116,-12.5128098319805,-12.3090021425604,-12.781797045789,-14.1576539288253,-16.3765788957119,-18.8622955854775,-21.2201595207288,-22.7490016857656,-24.4512082713639,-25.9138926599342,-27.3196942164777,HCHP,left,7356
-2.51078673261384,-2.92566138766499,-2.60062466331589,-1.28044307155502,0.312636924984876,1.43123607859144,1.66305265779935,1.31930844731105,0.299862062156794,-1.17107048491995,-2.56629281970625,-3.80868339636476,-5.26188558260315,-6.58671580788235,-7.77918183504255,-8.57508514107792,-8.44416243634999,-7.60197980461323,-6.10063605839426,-4.42132313500658,HCHP,left,7361
-2.83150436685845,-2.37887479955468,-1.9860787057313,-1.72578351813184,-1.58263820803981,-1.63560876735737,-1.68605049052734,-1.57591503700609,-0.954525047268945,0.42589466050577,2.08300560779779,4.03271031672423,5.77993907271934,7.60242570018262,9.57170155603095,11.4058657073707,12.7429917963433,12.8447397815989,11.3949643402893,8.71718818663389,HCHP,left,7375
-2.37821119524907,-2.12907297299846,-2.10223241169113,-2.158245771296,-2.52041066784308,-3.46590060617273,-4.76988465151446,-6.76080504378521,-9.3419146919826,-12.2800418197629,-15.0202941358352,-17.0847356701151,-18.3926787219937,-19.3470706072107,-19.605216652126,-19.8440246021064,-20.219160359012,-20.3101092463469,-20.1463427435019,-19.5075329409115,HCHP,left,7376
-8.11926221807984,-8.45325590817821,-9.14973951844028,-9.84172062358454,-10.1221854672572,-9.68885877036949,-9.30542290900466,-9.33650249391678,-10.3202398543465,-11.0329423972386,-11.7586863472414,-12.542245880626,-12.395940437945,-11.1223293748386,-10.0264439280373,-9.91911326793381,-10.7779754029637,-12.2317532370783,-14.2116836507086,-16.7117424041832,HCHP,left,7383
-0.931678011427906,-1.63352175240734,-2.68908031080078,-3.92341872064751,-5.00455478856116,-5.88800536413722,-6.32476522969663,-6.28200424684654,-6.0493056525682,-5.74912375733994,-5.88463687442367,-6.74879698818059,-8.24361340170451,-9.90173303942135,-11.1046532145919,-11.8201693783634,-11.9309290132705,-11.2863256707594,-10.2864060007919,-9.12683254205666,HCHP,left,7402
-7.84551610178655,-7.96449827897448,-7.36633994375259,-6.05013640328236,-4.56534084876779,-2.96484441183578,-1.7877643710449,-1.38551855735368,-1.60439553354001,-2.05360776219542,-3.21473592139603,-5.25155047859444,-8.04779369627132,-10.8808499022201,-13.2864237375825,-14.6964279138607,-15.2171877407415,-15.0124174608664,-14.3770331157448,-13.0912884583563,HCHP,left,7403
-3.55208553220385,-3.78771909116504,-4.22938045546996,-5.24691013045425,-7.0882617471212,-9.28378387898718,-11.5956963633163,-13.7015184005812,-15.1421205022897,-16.1162003749589,-16.1908077283119,-15.4403941801421,-14.1826754344399,-12.7290466442673,-11.7956616186904,-11.3942254903806,-11.773225257053,-13.008546832389,-14.5875935918203,-16.1071870094808,HCHP,left,7404
-4.52106421811505,-3.56428629603305,-2.14005495867791,-0.814820502278848,-0.297827035920335,-0.911955002913729,-2.92979727829635,-6.0327610631568,-9.87915241515719,-13.6094075815979,-16.6478596776177,-19.1000294430183,-20.9663593431291,-22.2287986067966,-23.3331034329159,-24.8518148543261,-26.6621692731887,-28.4874994692224,-30.1608291870391,-31.5529120773955,HCHP,left,7405
